"year","month","week","date","y1","y2","y3","y4","y5"
2021,1,4,2021-01-22 00:00:00,48202,7055,4585,1604,1845
2021,1,5,2021-01-29 00:00:00,49518,6951,4486,1565,1787
2021,2,6,2021-02-05 00:00:00,50670,6838,4514,1545,1774
2021,2,7,2021-02-12 00:00:00,51277,6872,4487,1556,1746
2021,2,8,2021-02-19 00:00:00,50137,6627,4369,1470,1745
2021,2,9,2021-02-26 00:00:00,52014,6537,4339,1517,1710
2021,3,10,2021-03-05 00:00:00,53120,6472,4285,1500,1731
2021,3,11,2021-03-12 00:00:00,53379,6426,4231,1475,1726
2021,3,12,2021-03-19 00:00:00,53241,6253,4163,1479,1706
2021,3,13,2021-03-26 00:00:00,52292,6104,4047,1458,1720
2021,4,14,2021-04-02 00:00:00,51305,6029,4043,1419,1735
2021,4,15,2021-04-09 00:00:00,49582,6069,3934,1436,1698
2021,4,16,2021-04-16 00:00:00,49387,5910,3886,1410,1693
2021,4,17,2021-04-23 00:00:00,48898,5829,3894,1414,1711
2021,4,18,2021-04-30 00:00:00,47804,5733,3824,1409,1695
2021,5,19,2021-05-07 00:00:00,47139,5692,3788,1389,1643
2021,5,20,2021-05-14 00:00:00,46674,5598,3794,1391,1657
2021,5,21,2021-05-21 00:00:00,45563,5589,3773,1382,1613
2021,5,22,2021-05-28 00:00:00,43804,5524,3720,1377,1596
2021,6,23,2021-06-04 00:00:00,42108,5367,3689,1372,1543
2021,6,24,2021-06-11 00:00:00,39760,5211,3573,1314,1536
2021,6,25,2021-06-18 00:00:00,37661,5119,3568,1308,1460
2021,6,26,2021-06-25 00:00:00,35612,5037,3503,1277,1383
